X,Y,ID,SER,PERMIT,CR,DR,LOCATION,DATE,CD,TG,GD,MODEL,THEME,CITY,LAT,LON,TOOLTIP
-118.514699999842,34.2647999998644,1003,WV041,,SW,EB,CHATSWORTH NS ENCINO,1982/11/17 00:00:00+00,12,501,B3,A,AD SHELTERS,LOS ANGELES,34.2648,-118.5147,Type: AD SHELTERS\nLocation:  CHATSWORTH NS ENCINO\nCouncil District:  12\nDate:  11/17/1982\nSerial: WV041\nPermit:  
-118.517900000107,34.2647999998644,1004,WV058,,NE,WB,CHATSWORTH NS WHITE OAK,1983/03/18 00:00:00+00,12,501,A3,A,AD SHELTERS,LOS ANGELES,34.2648,-118.5179,Type: AD SHELTERS\nLocation:  CHATSWORTH NS WHITE OAK\nCouncil District:  12\nDate:  3/18/1983\nSerial: WV058\nPermit:  
-118.560500000037,34.2333999999766,1005,WV355,,NE,NB,CORBIN FS NORDHOFF,2001/04/26 00:00:00+00,12,500,F7,D2MG,AD SHELTERS,LOS ANGELES,34.2334,-118.5605,Type: AD SHELTERS\nLocation:  CORBIN FS NORDHOFF\nCouncil District:  12\nDate:  4/26/2001\nSerial: WV355\nPermit:  
-118.560500000037,34.2312000000445,1006,WV357,,SE,NB,CORBIN NS NORDHOFF,2001/04/26 00:00:00+00,12,500,F7,D2MG,AD SHELTERS,LOS ANGELES,34.2312,-118.5605,Type: AD SHELTERS\nLocation:  CORBIN NS NORDHOFF\nCouncil District:  12\nDate:  4/26/2001\nSerial: WV357\nPermit:  
-118.561800000144,34.2333999999766,1007,WV356,,NW,SB,CORBIN NS NORDHOFF PLACE,2001/04/26 00:00:00+00,12,500,F7,D2MG,AD SHELTERS,LOS ANGELES,34.2334,-118.5618,Type: AD SHELTERS\nLocation:  CORBIN NS NORDHOFF PLACE\nCouncil District:  12\nDate:  4/26/2001\nSerial: WV356\nPermit:  
-118.561300000103,34.2388000001719,1008,WV151,,SW,SB,CORBIN FS PRAIRIE,1988/11/10 00:00:00+00,12,500,F6,A,AD SHELTERS,LOS ANGELES,34.2388,-118.5613,Type: AD SHELTERS\nLocation:  CORBIN FS PRAIRIE\nCouncil District:  12\nDate:  11/10/1988\nSerial: WV151\nPermit:  
-118.587700000041,34.2489999999208,1009,WV011,,SW,SB,DE SOTO FS LASSEN,1984/05/17 00:00:00+00,12,500,C5,A,AD SHELTERS,LOS ANGELES,34.249,-118.5877,Type: AD SHELTERS\nLocation:  DE SOTO FS LASSEN\nCouncil District:  12\nDate:  5/17/1984\nSerial: WV011\nPermit:  
-118.587600000032,34.2425999999152,1010,WV013,,NE,NB,DE SOTO FS PLUMMER,1982/11/22 00:00:00+00,12,500,C6,B,AD SHELTERS,LOS ANGELES,34.2426,-118.5876,Type: AD SHELTERS\nLocation:  DE SOTO FS PLUMMER\nCouncil District:  12\nDate:  11/22/1982\nSerial: WV013\nPermit:  
-118.587099999991,34.2197000000924,1011,WV059,,NE,NB,DE SOTO FS ROSCOE,1983/12/08 00:00:00+00,12,530,C2,B,AD SHELTERS,LOS ANGELES,34.2197,-118.5871,Type: AD SHELTERS\nLocation:  DE SOTO FS ROSCOE\nCouncil District:  12\nDate:  12/8/1983\nSerial: WV059\nPermit:  
-118.501500000098,34.2573999999469,1012,WV158,,SE,EB,DEVONSHIRE FS BALBOA,1988/11/10 00:00:00+00,12,501,D4,A,AD SHELTERS,LOS ANGELES,34.2574,-118.5015,Type: AD SHELTERS\nLocation:  DEVONSHIRE FS BALBOA\nCouncil District:  12\nDate:  11/10/1988\nSerial: WV158\nPermit:  
-118.552599999833,34.2572000001549,1013,WV139,,SE,EB,DEVONSHIRE FS TAMPA,1990/03/16 00:00:00+00,12,500,G4,A,AD SHELTERS,LOS ANGELES,34.2572,-118.5526,Type: AD SHELTERS\nLocation:  DEVONSHIRE FS TAMPA\nCouncil District:  12\nDate:  3/16/1990\nSerial: WV139\nPermit:  
-118.54400000002,34.2572000001549,1014,WV140,,SW,EB,DEVONSHIRE NS WILBUR,2001/01/24 00:00:00+00,12,500,H4,D1MG,AD SHELTERS,LOS ANGELES,34.2572,-118.544,Type: AD SHELTERS\nLocation:  DEVONSHIRE NS WILBUR\nCouncil District:  12\nDate:  1/24/2001\nSerial: WV140\nPermit:  
-118.521099999922,34.2572000001549,1015,WV037,,SE,EB,DEVONSHIRE FS ZELZAH,1982/11/18 00:00:00+00,12,501,A4,B,AD SHELTERS,LOS ANGELES,34.2572,-118.5211,Type: AD SHELTERS\nLocation:  DEVONSHIRE FS ZELZAH\nCouncil District:  12\nDate:  11/18/1982\nSerial: WV037\nPermit:  
-118.521199999931,34.2572000001549,1016,WV036,,NE,WB,DEVONSHIRE NS ZELZAH-island,1982/11/18 00:00:00+00,12,501,A4,A,AD SHELTERS,LOS ANGELES,34.2572,-118.5212,Type: AD SHELTERS\nLocation:  DEVONSHIRE NS ZELZAH-island\nCouncil District:  12\nDate:  11/18/1982\nSerial: WV036\nPermit:  
-118.587900000057,34.2498999999774,1017,WV043,,NW,WB,LASSEN FS DE SOTO,1982/11/22 00:00:00+00,12,500,C5,B,AD SHELTERS,LOS ANGELES,34.2499,-118.5879,Type: AD SHELTERS\nLocation:  LASSEN FS DE SOTO\nCouncil District:  12\nDate:  11/22/1982\nSerial: WV043\nPermit:  
-118.422799999877,34.2647999998644,1018,EV424,,NW,WB,VAN NUYS FS TELFAIR,2001/10/19 00:00:00+00,7,502,C3,D2CB,AD SHELTERS,LOS ANGELES,34.2648,-118.4228,Type: AD SHELTERS\nLocation:  VAN NUYS FS TELFAIR\nCouncil District:  7\nDate:  10/19/2001\nSerial: EV424\nPermit:  
-118.423899999968,34.2645999998486,1019,EV490,,SW,EB,VAN NUYS NS TELFAIR,2002/01/23 00:00:00+00,7,502,C3,D2CB,AD SHELTERS,LOS ANGELES,34.2646,-118.4239,Type: AD SHELTERS\nLocation:  VAN NUYS NS TELFAIR\nCouncil District:  7\nDate:  1/23/2002\nSerial: EV490\nPermit:  
-118.290900000197,34.0638999998196,1020,CD1009,,SE,EB,6TH FS VERMONT,1999/10/21 00:00:00+00,10,634,A2,A,AD SHELTERS,LOS ANGELES,34.0639,-118.2909,Type: AD SHELTERS\nLocation:  6TH FS VERMONT\nCouncil District:  10\nDate:  10/21/1999\nSerial: CD1009\nPermit:  
-118.286299999817,34.0638999998196,1021,CD281,,SW,EB,6TH NS VIRGIL,1990/11/29 00:00:00+00,10,634,B2,A,AD SHELTERS,LOS ANGELES,34.0639,-118.2863,Type: AD SHELTERS\nLocation:  6TH NS VIRGIL\nCouncil District:  10\nDate:  11/29/1990\nSerial: CD281\nPermit:  
-118.301300000159,34.0579000000566,1022,CD1069,,SW,EB,8TH NS IROLO,2000/04/26 00:00:00+00,10,633,J3,A,AD SHELTERS,LOS ANGELES,34.0579,-118.3013,Type: AD SHELTERS\nLocation:  8TH NS IROLO\nCouncil District:  10\nDate:  4/26/2000\nSerial: CD1069\nPermit:  
-118.334200000185,34.0325999998315,1023,CD210,,SE,EB,ADAMS FS CRENSHAW,1983/02/14 00:00:00+00,10,633,E7,B,AD SHELTERS,LOS ANGELES,34.0326,-118.3342,Type: AD SHELTERS\nLocation:  ADAMS FS CRENSHAW\nCouncil District:  10\nDate:  2/14/1983\nSerial: CD210\nPermit:  
-118.310400000013,34.0328000001293,1024,LA012,,NW,WB,ADAMS FS SAINT ANDREWS PL.,1979/10/03 00:00:00+00,10,633,H6,B,AD SHELTERS,LOS ANGELES,34.0328,-118.3104,Type: AD SHELTERS\nLocation:  ADAMS FS SAINT ANDREWS PL.\nCouncil District:  10\nDate:  10/3/1979\nSerial: LA012\nPermit:  
-118.310400000013,34.0328000001293,1025,CD257,,SW,EB,ADAMS NS SAINT ANDREWS PL.,1983/04/21 00:00:00+00,10,633,H6,A,AD SHELTERS,LOS ANGELES,34.0328,-118.3104,Type: AD SHELTERS\nLocation:  ADAMS NS SAINT ANDREWS PL.\nCouncil District:  10\nDate:  4/21/1983\nSerial: CD257\nPermit:  
-118.353299999968,34.0183000000518,1026,CD508,,NE,WB,COLISEUM NS LA BREA,1987/01/20 00:00:00+00,10,673,C2,A,AD SHELTERS,LOS ANGELES,34.0183,-118.3533,Type: AD SHELTERS\nLocation:  COLISEUM NS LA BREA\nCouncil District:  10\nDate:  1/20/1987\nSerial: CD508\nPermit:  
-118.334200000185,34.0324000001788,1027,CD230,,SE,NB,CRENSHAW NS ADAMS,1983/02/14 00:00:00+00,10,633,D7,A,AD SHELTERS,LOS ANGELES,34.0324,-118.3342,Type: AD SHELTERS\nLocation:  CRENSHAW NS ADAMS\nCouncil District:  10\nDate:  2/14/1983\nSerial: CD230\nPermit:  
-118.334200000185,34.0252999998473,1028,CD040,,SW,SB,CRENSHAW FS JEFFERSON,1982/11/04 00:00:00+00,10,673,E1,A,AD SHELTERS,LOS ANGELES,34.0253,-118.3342,Type: AD SHELTERS\nLocation:  CRENSHAW FS JEFFERSON\nCouncil District:  10\nDate:  11/4/1982\nSerial: CD040\nPermit:  
-118.322300000099,34.0542999999411,1029,CD007,,SE,NB,CRENSHAW NS OLYMPIC,1990/05/24 00:00:00+00,10,633,F3,A,AD SHELTERS,LOS ANGELES,34.0543,-118.3223,Type: AD SHELTERS\nLocation:  CRENSHAW NS OLYMPIC\nCouncil District:  10\nDate:  5/24/1990\nSerial: CD007\nPermit:  
-118.325899999948,34.0476999999287,1030,CD031,,SE,NB,CRENSHAW NS PICO,1982/05/13 00:00:00+00,10,633,F4,A,AD SHELTERS,LOS ANGELES,34.0477,-118.3259,Type: AD SHELTERS\nLocation:  CRENSHAW NS PICO\nCouncil District:  10\nDate:  5/13/1982\nSerial: CD031\nPermit:  
-118.333700000144,34.021000000124,1031,CD844,,SE,NB,CRENSHAW NS RODEO RD.,1993/12/16 00:00:00+00,10,673,E1,A,AD SHELTERS,LOS ANGELES,34.021,-118.3337,Type: AD SHELTERS\nLocation:  CRENSHAW NS RODEO RD.\nCouncil District:  10\nDate:  12/16/1993\nSerial: CD844\nPermit:  
-118.330299999863,34.0394000000328,1032,CD034,,SW,SB,CRENSHAW FS WASHINGTON,1982/04/29 00:00:00+00,10,633,F5,A,AD SHELTERS,LOS ANGELES,34.0394,-118.3303,Type: AD SHELTERS\nLocation:  CRENSHAW FS WASHINGTON\nCouncil District:  10\nDate:  4/29/1982\nSerial: CD034\nPermit:  
-118.318899999818,34.0611999998964,1033,CD948,,SW,SB,CRENSHAW FS WILSHIRE,1997/12/23 00:00:00+00,10,633,G2,A,AD SHELTERS,LOS ANGELES,34.0612,-118.3189,Type: AD SHELTERS\nLocation:  CRENSHAW FS WILSHIRE\nCouncil District:  10\nDate:  12/23/1997\nSerial: CD948\nPermit:  
-118.368299999861,34.0358999999142,1034,CD475,,SE,NB,FAIRFAX NS APPLE,1984/05/01 00:00:00+00,10,633,A6,A,AD SHELTERS,LOS ANGELES,34.0359,-118.3683,Type: AD SHELTERS\nLocation:  FAIRFAX NS APPLE\nCouncil District:  10\nDate:  5/1/1984\nSerial: CD475\nPermit:  
-118.368299999861,34.0358999999142,1035,CD476,,SE,NB,FAIRFAX NS APPLE,1984/05/01 00:00:00+00,10,633,A6,A,AD SHELTERS,LOS ANGELES,34.0359,-118.3683,Type: AD SHELTERS\nLocation:  FAIRFAX NS APPLE\nCouncil District:  10\nDate:  5/1/1984\nSerial: CD476\nPermit:  
-118.362899999864,34.0582000001419,1036,CD586,,SE,NB,FAIRFAX NS OLYMPIC,1988/07/12 00:00:00+00,10,633,B3,A,AD SHELTERS,LOS ANGELES,34.0582,-118.3629,Type: AD SHELTERS\nLocation:  FAIRFAX NS OLYMPIC\nCouncil District:  10\nDate:  7/12/1988\nSerial: CD586\nPermit:  
0,0,1037,LN039,,SW,EB,Jefferson NS 4th,2001/06/08 00:00:00+00,10,633,G7,DOME,LANI,LA LANI,,,Type: LANI\nLocation:  Jefferson NS 4th\nCouncil District:  10\nDate:  6/8/2001\nSerial: LN039\nPermit:  
0,0,1038,LN040,,NE,WB,JEfferson NS 7th,2001/06/08 00:00:00+00,10,633,F7,DOME,LANI,LA LANI,,,Type: LANI\nLocation:  JEfferson NS 7th\nCouncil District:  10\nDate:  6/8/2001\nSerial: LN040\nPermit:  
0,0,1039,IG007,,SW,EB,Jefferson NS Arlington,1995/12/20 00:00:00+00,10,633,J7,DOME,LANI,LA LANI,,,Type: LANI\nLocation:  Jefferson NS Arlington\nCouncil District:  10\nDate:  12/20/1995\nSerial: IG007\nPermit:  
0,0,1040,IG008,,NW,WB,Jefferson FS Arlington * box,1995/12/20 00:00:00+00,10,633,J7,DOME,LANI,LA LANI,,,Type: LANI\nLocation:  Jefferson FS Arlington * box\nCouncil District:  10\nDate:  12/20/1995\nSerial: IG008\nPermit:  
0,0,1041,IG009,,SE,EB,Jefferson FS Crenshaw * box,1996/02/29 00:00:00+00,10,633,E7,DOME,LANI,LA LANI,,,Type: LANI\nLocation:  Jefferson FS Crenshaw * box\nCouncil District:  10\nDate:  2/29/1996\nSerial: IG009\nPermit:  
-118.334200000185,34.0254999998563,1042,CD043,,NW,WB,JEFFERSON FS CRENSHAW,1982/11/04 00:00:00+00,10,633,E7,A,AD SHELTERS,LOS ANGELES,34.0255,-118.3342,Type: AD SHELTERS\nLocation:  JEFFERSON FS CRENSHAW\nCouncil District:  10\nDate:  11/4/1982\nSerial: CD043\nPermit:  
-118.34500000018,34.0570000001279,1043,CD719,,SE,NB,LA BREA NS OLYMPIC,1990/12/07 00:00:00+00,10,633,D3,A,AD SHELTERS,LOS ANGELES,34.057,-118.345,Type: AD SHELTERS\nLocation:  LA BREA NS OLYMPIC\nCouncil District:  10\nDate:  12/7/1990\nSerial: CD719\nPermit:  
-118.344500000139,34.0456000001427,1044,CD247,,SE,NB,LA BREA NS VENICE,1983/04/13 00:00:00+00,10,633,D4,B,AD SHELTERS,LOS ANGELES,34.0456,-118.3445,Type: AD SHELTERS\nLocation:  LA BREA NS VENICE\nCouncil District:  10\nDate:  4/13/1983\nSerial: CD247\nPermit:  
-118.346399999847,34.040299999956,1045,CD783,,NW,SB,LA BREA NS WASHINGTON,1992/12/18 00:00:00+00,10,633,D5,A,AD SHELTERS,LOS ANGELES,34.0403,-118.3464,Type: AD SHELTERS\nLocation:  LA BREA NS WASHINGTON\nCouncil District:  10\nDate:  12/18/1992\nSerial: CD783\nPermit:  
-118.346399999847,34.040299999956,1046,CD1105,,SE,NB,LA BREA NS WASHINGTON,2000/07/20 00:00:00+00,10,633,D5,A,AD SHELTERS,LOS ANGELES,34.0403,-118.3464,Type: AD SHELTERS\nLocation:  LA BREA NS WASHINGTON\nCouncil District:  10\nDate:  7/20/2000\nSerial: CD1105\nPermit:  
-118.354500000067,34.0211999998426,1047,CD537,,NE,NB,LA BREA FS RODEO ROAD,1988/09/23 00:00:00+00,10,673,C1,A,AD SHELTERS,LOS ANGELES,34.0212,-118.3545,Type: AD SHELTERS\nLocation:  LA BREA FS RODEO ROAD\nCouncil District:  10\nDate:  9/23/1988\nSerial: CD537\nPermit:  
-118.354400000059,34.0183000000518,1048,CD317,,NE,NB,LA BREA FS COLISEUM,1984/03/13 00:00:00+00,10,673,C2,A,AD SHELTERS,LOS ANGELES,34.0183,-118.3544,Type: AD SHELTERS\nLocation:  LA BREA FS COLISEUM\nCouncil District:  10\nDate:  3/13/1984\nSerial: CD317\nPermit:  
-118.375299999991,34.0533000001275,1049,WL200,,SE,NB,LA CIENEGA NS PICO,1988/07/12 00:00:00+00,10,632,J4,A,AD SHELTERS,LOS ANGELES,34.0533,-118.3753,Type: AD SHELTERS\nLocation:  LA CIENEGA NS PICO\nCouncil District:  10\nDate:  7/12/1988\nSerial: WL200\nPermit:  
-118.299600000018,34.0618999998402,1050,CD437,,SE,NB,NORMANDIE NS WILSHIRE,1984/05/10 00:00:00+00,10,633,J3,A,AD SHELTERS,LOS ANGELES,34.0619,-118.2996,Type: AD SHELTERS\nLocation:  NORMANDIE NS WILSHIRE\nCouncil District:  10\nDate:  5/10/1984\nSerial: CD437\nPermit:  
-118.323000000157,34.0549999999366,1051,CD010,,SW,EB,OLYMPIC NS CRENSHAW,1982/04/21 00:00:00+00,10,633,F3,A,AD SHELTERS,LOS ANGELES,34.055,-118.323,Type: AD SHELTERS\nLocation:  OLYMPIC NS CRENSHAW\nCouncil District:  10\nDate:  4/21/1982\nSerial: CD010\nPermit:  
-118.322100000083,34.0547999998898,1052,CD009,,NE,WB,OLYMPIC NS CRENSHAW,1982/05/13 00:00:00+00,10,633,F3,A,AD SHELTERS,LOS ANGELES,34.0548,-118.3221,Type: AD SHELTERS\nLocation:  OLYMPIC NS CRENSHAW\nCouncil District:  10\nDate:  5/13/1982\nSerial: CD009\nPermit:  
-118.352699999919,34.0571999998216,1053,CD011,,SW,EB,OLYMPIC NS HAUSER,1982/05/23 00:00:00+00,10,633,C3,A,AD SHELTERS,LOS ANGELES,34.0572,-118.3527,Type: AD SHELTERS\nLocation:  OLYMPIC NS HAUSER\nCouncil District:  10\nDate:  5/23/1982\nSerial: CD011\nPermit:  
-118.299099999977,34.0529999998183,1054,CD720,,SW,EB,OLYMPIC NS NORMANDIE,1990/05/24 00:00:00+00,10,633,J4,A,AD SHELTERS,LOS ANGELES,34.053,-118.2991,Type: AD SHELTERS\nLocation:  OLYMPIC NS NORMANDIE\nCouncil District:  10\nDate:  5/24/1990\nSerial: CD720\nPermit:  
-118.299099999977,34.0529999998183,1055,CD721,,NE,WB,OLYMPIC NS NORMANDIE,1990/12/07 00:00:00+00,10,633,J4,A,AD SHELTERS,LOS ANGELES,34.053,-118.2991,Type: AD SHELTERS\nLocation:  OLYMPIC NS NORMANDIE\nCouncil District:  10\nDate:  12/7/1990\nSerial: CD721\nPermit:  
-118.310300000005,34.0529000000995,1056,CD357,,SW,EB,OLYMPIC NS SAINT ANDREWS PL.,1992/10/21 00:00:00+00,10,633,G4,A,AD SHELTERS,LOS ANGELES,34.0529,-118.3103,Type: AD SHELTERS\nLocation:  OLYMPIC NS SAINT ANDREWS PL.\nCouncil District:  10\nDate:  10/21/1992\nSerial: CD357\nPermit:  
-118.35899999999,34.0574000001597,1057,CD549,,NE,WB,OLYMPIC NS SPAULDING,1990/05/24 00:00:00+00,10,633,B3,A,AD SHELTERS,LOS ANGELES,34.0574,-118.359,Type: AD SHELTERS\nLocation:  OLYMPIC NS SPAULDING\nCouncil District:  10\nDate:  5/24/1990\nSerial: CD549\nPermit:  
-118.290700000181,34.0525000000449,1058,CD272,,SW,EB,OLYMPIC NS VERMONT,1983/12/05 00:00:00+00,10,634,A4,B,AD SHELTERS,LOS ANGELES,34.0525,-118.2907,Type: AD SHELTERS\nLocation:  OLYMPIC NS VERMONT\nCouncil District:  10\nDate:  12/5/1983\nSerial: CD272\nPermit:  
-118.290700000181,34.0525000000449,1059,CD1064,,NE,WB,OLYMPIC NS VERMONT,2000/05/17 00:00:00+00,10,634,A4,A,AD SHELTERS,LOS ANGELES,34.0525,-118.2907,Type: AD SHELTERS\nLocation:  OLYMPIC NS VERMONT\nCouncil District:  10\nDate:  5/17/2000\nSerial: CD1064\nPermit:  
-118.30829999984,34.0529000000995,1060,CD358,,SW,EB,OLYMPIC NS WESTERN,1984/04/10 00:00:00+00,10,633,J4,A,AD SHELTERS,LOS ANGELES,34.0529,-118.3083,Type: AD SHELTERS\nLocation:  OLYMPIC NS WESTERN\nCouncil District:  10\nDate:  4/10/1984\nSerial: CD358\nPermit:  
-118.375299999991,34.0533000001275,1061,WL207,,SE,EB,PICO FS LA CIENEGA,1990/10/12 00:00:00+00,10,633,A4,A,AD SHELTERS,LOS ANGELES,34.0533,-118.3753,Type: AD SHELTERS\nLocation:  PICO FS LA CIENEGA\nCouncil District:  10\nDate:  10/12/1990\nSerial: WL207\nPermit:  
-118.362499999831,34.0507999999697,1062,CD736,,NE,WB,PICO NS GENESEE,1990/10/12 00:00:00+00,10,633,B4,A,AD SHELTERS,LOS ANGELES,34.0508,-118.3625,Type: AD SHELTERS\nLocation:  PICO NS GENESEE\nCouncil District:  10\nDate:  10/12/1990\nSerial: CD736\nPermit:  
-118.355900000183,34.048599999972,1063,CD249,,SW,EB,PICO NS HAUSER,1983/04/11 00:00:00+00,10,633,C4,A,AD SHELTERS,LOS ANGELES,34.0486,-118.3559,Type: AD SHELTERS\nLocation:  PICO NS HAUSER\nCouncil District:  10\nDate:  4/11/1983\nSerial: CD249\nPermit:  
-118.351699999836,34.0480999999281,1064,CD732,,SW,EB,PICO NS COCHRAN,1992/10/21 00:00:00+00,10,633,C4,A,AD SHELTERS,LOS ANGELES,34.0481,-118.3517,Type: AD SHELTERS\nLocation:  PICO NS COCHRAN\nCouncil District:  10\nDate:  10/21/1992\nSerial: CD732\nPermit:  
-118.353900000018,34.0483000001506,1065,CD733,,NE,WB,PICO FS BURNSIDE,1992/10/21 00:00:00+00,10,633,C4,A,AD SHELTERS,LOS ANGELES,34.0483,-118.3539,Type: AD SHELTERS\nLocation:  PICO FS BURNSIDE\nCouncil District:  10\nDate:  10/21/1992\nSerial: CD733\nPermit:  
-118.343800000081,34.0476999999287,1066,CD045,,NE,WB,PICO NS LA BREA,1982/05/17 00:00:00+00,10,633,D4,A,AD SHELTERS,LOS ANGELES,34.0477,-118.3438,Type: AD SHELTERS\nLocation:  PICO NS LA BREA\nCouncil District:  10\nDate:  5/17/1982\nSerial: CD045\nPermit:  
-118.343800000081,34.0476999999287,1067,CD731,,SE,EB,PICO FS LA BREA,1990/07/05 00:00:00+00,10,633,D4,A,AD SHELTERS,LOS ANGELES,34.0477,-118.3438,Type: AD SHELTERS\nLocation:  PICO FS LA BREA\nCouncil District:  10\nDate:  7/5/1990\nSerial: CD731\nPermit:  
-118.334899999794,34.0486999999247,1068,CD729,,NE,WB,PICO NS MULLEN,1990/10/12 00:00:00+00,10,633,D4,A,AD SHELTERS,LOS ANGELES,34.0487,-118.3349,Type: AD SHELTERS\nLocation:  PICO NS MULLEN\nCouncil District:  10\nDate:  10/12/1990\nSerial: CD729\nPermit:  
-118.3386000001,34.048599999972,1069,CD730,,SW,EB,PICO NS SAN VICENTE BL.,1990/06/22 00:00:00+00,10,633,E4,A,AD SHELTERS,LOS ANGELES,34.0486,-118.3386,Type: AD SHELTERS\nLocation:  PICO NS SAN VICENTE BL.\nCouncil District:  10\nDate:  6/22/1990\nSerial: CD730\nPermit:  
-118.32579999994,34.0480000000121,1070,CD035,,SW,EB,PICO NS CRENSHAW,1982/05/14 00:00:00+00,10,633,F4,A,AD SHELTERS,LOS ANGELES,34.048,-118.3258,Type: AD SHELTERS\nLocation:  PICO NS CRENSHAW\nCouncil District:  10\nDate:  5/14/1982\nSerial: CD035\nPermit:  
-118.32579999994,34.0480000000121,1071,CD036,,NW,WB,PICO FS CRENSHAW,1982/04/29 00:00:00+00,10,633,F4,A,AD SHELTERS,LOS ANGELES,34.048,-118.3258,Type: AD SHELTERS\nLocation:  PICO FS CRENSHAW\nCouncil District:  10\nDate:  4/29/1982\nSerial: CD036\nPermit:  
-118.33220000002,34.0516999998558,1072,CD728,,SW,EB,PICO NS WINDSOR,1992/10/21 00:00:00+00,10,633,F4,A,AD SHELTERS,LOS ANGELES,34.0517,-118.3322,Type: AD SHELTERS\nLocation:  PICO NS WINDSOR\nCouncil District:  10\nDate:  10/21/1992\nSerial: CD728\nPermit:  
-118.315900000019,34.047299999903,1073,CD250,,NE,WB,PICO NS ARLINGTON,1983/04/12 00:00:00+00,10,633,G4,A,AD SHELTERS,LOS ANGELES,34.0473,-118.3159,Type: AD SHELTERS\nLocation:  PICO NS ARLINGTON\nCouncil District:  10\nDate:  4/12/1983\nSerial: CD250\nPermit:  
-118.308199999831,34.0473999999003,1074,CD044,,SW,EB,PICO NS WESTERN,1982/05/14 00:00:00+00,10,633,J4,A,AD SHELTERS,LOS ANGELES,34.0474,-118.3082,Type: AD SHELTERS\nLocation:  PICO NS WESTERN\nCouncil District:  10\nDate:  5/14/1982\nSerial: CD044\nPermit:  
-118.308199999831,34.0473999999003,1075,CD576,,NE,WB,PICO NS WESTERN,1988/12/01 00:00:00+00,10,633,J4,A,AD SHELTERS,LOS ANGELES,34.0474,-118.3082,Type: AD SHELTERS\nLocation:  PICO NS WESTERN\nCouncil District:  10\nDate:  12/1/1988\nSerial: CD576\nPermit:  
-118.354500000067,34.0211999998426,1076,CD051,,NW,WB,RODEO RD. FS LA BREA,1982/10/26 00:00:00+00,10,673,B1,B,AD SHELTERS,LOS ANGELES,34.0212,-118.3545,Type: AD SHELTERS\nLocation:  RODEO RD. FS LA BREA\nCouncil District:  10\nDate:  10/26/1982\nSerial: CD051\nPermit:  
-118.371000000085,34.0216000000998,1077,CD048,,NE,WB,RODEO RD. NS LA CIENEGA,1982/11/05 00:00:00+00,10,673,A1,A,AD SHELTERS,LOS ANGELES,34.0216,-118.371,Type: AD SHELTERS\nLocation:  RODEO RD. NS LA CIENEGA\nCouncil District:  10\nDate:  11/5/1982\nSerial: CD048\nPermit:  
-118.401299999896,34.0213000000836,1078,WL111,,SE,EB,VENICE FS JASMINE,1984/08/02 00:00:00+00,10,672,G1,B,AD SHELTERS,LOS ANGELES,34.0213,-118.4013,Type: AD SHELTERS\nLocation:  VENICE FS JASMINE\nCouncil District:  10\nDate:  8/2/1984\nSerial: WL111\nPermit:  
-118.34440000013,34.0457999999351,1079,CD246,,SE,EB,VENICE FS LA BREA,1983/05/05 00:00:00+00,10,633,D4,A,AD SHELTERS,LOS ANGELES,34.0458,-118.3444,Type: AD SHELTERS\nLocation:  VENICE FS LA BREA\nCouncil District:  10\nDate:  5/5/1983\nSerial: CD246\nPermit:  
-118.388100000151,34.028999999837,1080,WL112,,NW,WB,VENICE FS NATIONAL,1986/10/09 00:00:00+00,10,632,J7,A,AD SHELTERS,LOS ANGELES,34.029,-118.3881,Type: AD SHELTERS\nLocation:  VENICE FS NATIONAL\nCouncil District:  10\nDate:  10/9/1986\nSerial: WL112\nPermit:  
-118.307599999782,34.0441999999261,1081,CD1071,,NW,WB,VENICE FS WESTERN,2000/07/27 00:00:00+00,10,633,H5,A,AD SHELTERS,LOS ANGELES,34.0442,-118.3076,Type: AD SHELTERS\nLocation:  VENICE FS WESTERN\nCouncil District:  10\nDate:  7/27/2000\nSerial: CD1071\nPermit:  
-118.419500000053,34.2978000001636,1082,EV474,,SW,SB,FOOTHILL FS MACLAY,2001/12/21 00:00:00+00,7,482,D5,D2MG,AD SHELTERS,LOS ANGELES,34.2978,-118.4195,Type: AD SHELTERS\nLocation:  FOOTHILL FS MACLAY\nCouncil District:  7\nDate:  12/21/2001\nSerial: EV474\nPermit:  
-118.406599999885,34.2859999998716,1083,EV484,,NE,NB,FOOTHILL FS PAXTON,2001/12/21 00:00:00+00,7,482,E7,D2MG,AD SHELTERS,LOS ANGELES,34.286,-118.4066,Type: AD SHELTERS\nLocation:  FOOTHILL FS PAXTON\nCouncil District:  7\nDate:  12/21/2001\nSerial: EV484\nPermit:  
-118.406599999885,34.2859999998716,1084,EV483,,NW,SB,FOOTHILL NS PAXTON,2001/12/21 00:00:00+00,7,482,E7,D2MG,AD SHELTERS,LOS ANGELES,34.286,-118.4066,Type: AD SHELTERS\nLocation:  FOOTHILL NS PAXTON\nCouncil District:  7\nDate:  12/21/2001\nSerial: EV483\nPermit:  
-118.434199999922,34.3110999999753,1085,WV307,,NE,NB,FOOTHILL FS SAYRE,2000/03/16 00:00:00+00,7,482,B3,A,AD SHELTERS,LOS ANGELES,34.3111,-118.4342,Type: AD SHELTERS\nLocation:  FOOTHILL FS SAYRE\nCouncil District:  7\nDate:  3/16/2000\nSerial: WV307\nPermit:  
